side,media_id,title_romaji,title_english,title_native,site_url
only_in_tayo6,20,NARUTO,Naruto,NARUTO -ナルト-,https://anilist.co/anime/20
only_in_tayo6,30,Shin Seiki Evangelion,Neon Genesis Evangelion,新世紀エヴァンゲリオン,https://anilist.co/anime/30
only_in_tayo6,31,Shin Seiki Evangelion Movie: Shi to Shinsei,Neon Genesis Evangelion: Death & Rebirth,新世紀エヴァンゲリオン劇場版 シト新生,https://anilist.co/anime/31
only_in_tayo6,32,"Shin Seiki Evangelion Movie: Air / Magokoro wo, Kimi ni",Neon Genesis Evangelion: The End of Evangelion,新世紀エヴァンゲリオン劇場版 Air/まごころを、君に,https://anilist.co/anime/32
only_in_tayo6,71,Full Metal Panic!,Full Metal Panic!,フルメタル・パニック！,https://anilist.co/anime/71
only_in_tayo6,73,Full Metal Panic! The Second Raid,Full Metal Panic! The Second Raid,フルメタル パニック！The Second Raid,https://anilist.co/anime/73
only_in_tayo6,157,Mahou Sensei Negima!,Negima!,魔法先生 ネギま！,https://anilist.co/anime/157
only_in_tayo6,268,GOLDEN BOY: Sasurai no Obenkyou Yarou,GOLDEN BOY,GOLDEN BOY さすらいのお勉強野郎,https://anilist.co/anime/268
only_in_tayo6,270,HELLSING,Hellsing,HELLSING,https://anilist.co/anime/270
only_in_tayo6,357,Bokusatsu Tenshi Dokuro-chan,Bludgeoning Angel Dokuro-chan,撲殺天使ドクロちゃん,https://anilist.co/anime/357
only_in_tayo6,488,Ichigo Mashimaro,Strawberry Marshmallow,苺ましまろ,https://anilist.co/anime/488
only_in_tayo6,558,Major S2,,メジャー  (第2シリーズ),https://anilist.co/anime/558
only_in_tayo6,627,Major S1,,メジャー (第1シリーズ),https://anilist.co/anime/627
only_in_tayo6,666,JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure,ジョジョの奇妙な冒険,https://anilist.co/anime/666
only_in_tayo6,756,School Days,,School Days,https://anilist.co/anime/756
only_in_tayo6,777,HELLSING OVA,Hellsing Ultimate,HELLSING OVA,https://anilist.co/anime/777
only_in_tayo6,779,Meitantei Conan: Tokei Jikake no Matenrou,Case Closed: The Time Bombed Skyscraper,名探偵コナン 時計じかけの摩天楼,https://anilist.co/anime/779
only_in_tayo6,781,Meitantei Conan: Seikimatsu no Majutsushi,Case Closed: The Last Wizard of the Century,名探偵コナン 世紀末の魔術師,https://anilist.co/anime/781
only_in_tayo6,853,Ouran Koukou Host Club,Ouran High School Host Club,桜蘭高校ホスト部,https://anilist.co/anime/853
only_in_tayo6,1690,Bokurano,Bokurano,ぼくらの,https://anilist.co/anime/1690
only_in_tayo6,1842,Major S3,,メジャー  (第3シリーズ),https://anilist.co/anime/1842
only_in_tayo6,2104,Seto no Hanayome,My Bride is a Mermaid,瀬戸の花嫁,https://anilist.co/anime/2104
only_in_tayo6,2129,true tears,True Tears,true tears,https://anilist.co/anime/2129
only_in_tayo6,2581,Kidou Senshi Gundam 00,Mobile Suit Gundam 00,機動戦士ガンダム00,https://anilist.co/anime/2581
only_in_tayo6,2993,Rosario to Vampire,Rosario + Vampire,ロザリオとバンパイア,https://anilist.co/anime/2993
only_in_tayo6,3226,Major S4,,メジャー（第4シリーズ),https://anilist.co/anime/3226
only_in_tayo6,3549,Allison to Lillia,Allison & Lillia,アリソンとリリア,https://anilist.co/anime/3549
only_in_tayo6,3702,Detroit Metal City,,デトロイト・メタル・シティ,https://anilist.co/anime/3702
only_in_tayo6,3785,Evangelion Shin Movie: Kyuu,Evangelion: 3.0 You Can (Not) Redo,ヱヴァンゲリヲン新劇場版:Q,https://anilist.co/anime/3785
only_in_tayo6,3786,Shin Evangelion Movie:||,Evangelion: 3.0+1.0 Thrice Upon a Time,シン・エヴァンゲリオン劇場版:||,https://anilist.co/anime/3786
only_in_tayo6,3927,Kidou Senshi Gundam 00 2nd Season,Mobile Suit Gundam 00 Second Season,機動戦士ガンダム00 セカンドシーズン,https://anilist.co/anime/3927
only_in_tayo6,4059,"CLANNAD: Mou Hitotsu no Sekai, Tomoyo-hen","Clannad: Another World, Tomoyo Chapter",ＣＬＡＮＮＡＤ もうひとつの世界 智代編,https://anilist.co/anime/4059
only_in_tayo6,4177,Bounen no Xamdou,Xam'd: Lost Memories,亡念のザムド,https://anilist.co/anime/4177
only_in_tayo6,4186,Koukaku no Regios,Chrome Shelled Regios,鋼殻のレギオス,https://anilist.co/anime/4186
only_in_tayo6,4214,Rosario to Vampire Capu2,Rosario + Vampire Capu2,ロザリオとバンパイア Capu2,https://anilist.co/anime/4214
only_in_tayo6,4720,WHITE ALBUM,White Album,WHITE ALBUM,https://anilist.co/anime/4720
only_in_tayo6,4744,Akane-iro ni Somaru Saka,The Hill Dyed Rose Madder,あかね色に染まる坂,https://anilist.co/anime/4744
only_in_tayo6,5028,Major S5,,メジャー（第5シリーズ),https://anilist.co/anime/5028
only_in_tayo6,5042,kiss×sis,Kiss x Sis,kiss×sis,https://anilist.co/anime/5042
only_in_tayo6,5680,K-ON!,K-ON!,けいおん!,https://anilist.co/anime/5680
only_in_tayo6,5962,Metal Fight Beyblade,Beyblade: Metal Fusion,メタルファイト ベイブレード,https://anilist.co/anime/5962
only_in_tayo6,5978,Kannagi Special,,かんなぎ,https://anilist.co/anime/5978
only_in_tayo6,6165,WHITE ALBUM 2nd Season,,WHITE ALBUM 第2期,https://anilist.co/anime/6165
only_in_tayo6,6205,Kämpfer,Kämpfer,けんぷファー,https://anilist.co/anime/6205
only_in_tayo6,6347,Baka to Test to Shoukanjuu,Baka and Test - Summon the Beasts,バカとテストと召喚獣,https://anilist.co/anime/6347
only_in_tayo6,6351,"CLANNAD: After Story - Mou Hitotsu no Sekai, Kyou-hen","Clannad: Another World, Kyou Chapter",ＣＬＡＮＮＡＤ ~After Story~ もうひとつの世界 杏編,https://anilist.co/anime/6351
only_in_tayo6,6594,Katanagatari,Katanagatari,刀語,https://anilist.co/anime/6594
only_in_tayo6,6702,FAIRY TAIL,Fairy Tail,FAIRY TAIL,https://anilist.co/anime/6702
only_in_tayo6,6862,K-ON!: Live House!,K-ON!: Live House!,けいおん! ライブハウス!,https://anilist.co/anime/6862
only_in_tayo6,6880,Deadman Wonderland,Deadman Wonderland,デッドマン・ワンダーランド,https://anilist.co/anime/6880
only_in_tayo6,6956,WORKING!!,Wagnaria!!,WORKING!!,https://anilist.co/anime/6956
only_in_tayo6,7017,K-ON!: Ura-On!,K-ON! Season 1 Shorts,うらおん!,https://anilist.co/anime/7017
only_in_tayo6,7596,Haiyoru! Nyaruani,Haiyoru! Nyaruani,這いよる!ニャルアニ,https://anilist.co/anime/7596
only_in_tayo6,7647,Arakawa Under the Bridge,Arakawa Under the Bridge,荒川アンダー ザ ブリッジ,https://anilist.co/anime/7647
only_in_tayo6,7655,Major S6,,メジャー（第6シリーズ),https://anilist.co/anime/7655
only_in_tayo6,7791,K-ON!!,K-ON! Season 2,けいおん!!,https://anilist.co/anime/7791
only_in_tayo6,8074,Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD,High School of the Dead,学園黙示録HIGHSCHOOL OF THE DEAD,https://anilist.co/anime/8074
only_in_tayo6,8410,Metal Fight Beyblade: Baku,Beyblade: Metal Masters,メタルファイト ベイブレード～爆～,https://anilist.co/anime/8410
only_in_tayo6,8516,Baka to Test to Shoukanjuu Ni!,Baka and Test - Summon the Beasts 2,バカとテストと召喚獣 にっ！,https://anilist.co/anime/8516
only_in_tayo6,8525,Kami nomi zo Shiru Sekai,The World God Only Knows,神のみぞ知るセカイ,https://anilist.co/anime/8525
only_in_tayo6,8675,Seitokai Yakuindomo,Seitokai Yakuindomo,生徒会役員共,https://anilist.co/anime/8675
only_in_tayo6,9074,Arakawa Under the Bridge x Bridge,Arakawa Under the Bridge x Bridge,荒川アンダー ザ ブリッジ×ブリッジ,https://anilist.co/anime/9074
only_in_tayo6,9181,Motto To LOVE-Ru,Motto To Love Ru,もっと To LOVEる -とらぶる-,https://anilist.co/anime/9181
only_in_tayo6,9203,K-ON!!: Ura-On!!,K-ON! Season 2 Shorts,うらおん!!,https://anilist.co/anime/9203
only_in_tayo6,9260,Kizumonogatari I: Tekketsu-hen,Kizumonogatari Part 1: Tekketsu,傷物語〈Ⅰ鉄血篇〉,https://anilist.co/anime/9260
only_in_tayo6,9513,Beelzebub,Beelzebub,べるぜバブ,https://anilist.co/anime/9513
only_in_tayo6,9587,Onii-chan no Koto nanka Zenzen Suki Janain Dakara ne!!,I don't like my big brother at all!!,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,https://anilist.co/anime/9587
only_in_tayo6,9617,K-ON! Movie,K-ON!: The Movie,映画けいおん！,https://anilist.co/anime/9617
only_in_tayo6,9675,Kami nomi zo Shiru Sekai: Flag 0,The World God Only Knows: Flag 0,神のみぞ知るセカイ: Flag 0,https://anilist.co/anime/9675
only_in_tayo6,9734,K-ON!!: Keikaku!,K-ON! Season 2: Plan!,けいおん!! 計画!,https://anilist.co/anime/9734
only_in_tayo6,9750,Itsuka Tenma no Kuro Usagi,A Dark Rabbit has Seven Lives,いつか天魔の黒ウサギ,https://anilist.co/anime/9750
only_in_tayo6,10020,Ore no Imouto ga Konna ni Kawaii Wake ga Nai (ONA),Oreimo (ONA),俺の妹がこんなに可愛いわけがない,https://anilist.co/anime/10020
only_in_tayo6,10080,Kami nomi zo Shiru Sekai II,The World God Only Knows II,神のみぞ知るセカイⅡ,https://anilist.co/anime/10080
only_in_tayo6,10110,Mayo Chiki!,Mayo Chiki!,まよチキ!,https://anilist.co/anime/10110
only_in_tayo6,10119,Seitokai Yakuindomo OVA,,生徒会役員共 OVA,https://anilist.co/anime/10119
only_in_tayo6,10163,C: THE MONEY OF SOUL AND POSSIBILITY CONTROL,[C] - CONTROL - The Money and Soul of Possibility,「C」 THE MONEY OF SOUL AND POSSIBILITY CONTROL,https://anilist.co/anime/10163
only_in_tayo6,10370,Metal Fight Beyblade 4D,Beyblade: Metal Fury,メタルファイト ベイブレード 4D,https://anilist.co/anime/10370
only_in_tayo6,10396,Ben-To,Ben-To,ベン・トー,https://anilist.co/anime/10396
only_in_tayo6,10521,WORKING'!!,Wagnaria!!2,WORKING'!!,https://anilist.co/anime/10521
only_in_tayo6,10568,Kamisama no Memochou,Heaven's Memo Pad,神様のメモ帳,https://anilist.co/anime/10568
only_in_tayo6,10719,Boku wa Tomodachi ga Sukunai,Haganai,僕は友達が少ない,https://anilist.co/anime/10719
only_in_tayo6,10793,Guilty Crown,Guilty Crown,ギルティクラウン,https://anilist.co/anime/10793
only_in_tayo6,10794,IS: Infinite Stratos Encore - Koi ni Kogareru Sextet,IS: Infinite Stratos Encore: A Sextet Yearning for Love,IS ＜インフィニット・ストラトス＞ アンコール『恋に焦がれる六重奏』,https://anilist.co/anime/10794
only_in_tayo6,10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,The World God Only Knows: 4 Girls and an Idol,神のみぞ知るセカイ　４人とアイドル,https://anilist.co/anime/10805
only_in_tayo6,10863,Steins;Gate: Oukoubakko no Poriomania,Steins;Gate: Egoistic Poriomania,シュタインズ・ゲート 横行跋扈のポリオマニア,https://anilist.co/anime/10863
only_in_tayo6,11111,Another,Another,アナザー,https://anilist.co/anime/11111
only_in_tayo6,11266,Ao no Exorcist: Kuro no Iede,Blue Exorcist: Runaway Kuro,青の祓魔師 クロの家出,https://anilist.co/anime/11266
only_in_tayo6,11617,High School DxD,High School DxD,ハイスクールD×D,https://anilist.co/anime/11617
only_in_tayo6,11633,Blood Lad,Blood Lad,ブラッドラッド,https://anilist.co/anime/11633
only_in_tayo6,11737,Ao no Exorcist Movie,Blue Exorcist: The Movie,青の祓魔師 -劇場版-,https://anilist.co/anime/11737
only_in_tayo6,11771,Kuroko no Basket,Kuroko's Basketball,黒子のバスケ,https://anilist.co/anime/11771
only_in_tayo6,11843,Danshi Koukousei no Nichijou,Daily Lives of High School Boys,男子高校生の日常,https://anilist.co/anime/11843
only_in_tayo6,11917,Major: World Series,,メジャー ワールドシリーズ編,https://anilist.co/anime/11917
only_in_tayo6,12291,Acchi Kocchi,Place to Place,あっちこっち,https://anilist.co/anime/12291
only_in_tayo6,12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Campione!,カンピオーネ！ ～まつろわぬ神々と神殺しの魔王～,https://anilist.co/anime/12293
only_in_tayo6,12413,Jormungand,Jormungand,ヨルムンガンド,https://anilist.co/anime/12413
only_in_tayo6,12431,Uchuu Kyoudai,Space Brothers,宇宙兄弟,https://anilist.co/anime/12431
only_in_tayo6,12477,Sakasama no Patema,Patema Inverted,サカサマのパテマ,https://anilist.co/anime/12477
only_in_tayo6,12679,Joshiraku,Joshiraku,じょしらく,https://anilist.co/anime/12679
only_in_tayo6,13367,"Kono Naka ni Hitori, Imouto ga Iru!",NAKAIMO - My Little Sister Is Among Them!,"この中に1人, 妹がいる！",https://anilist.co/anime/13367
only_in_tayo6,13429,Sakasama no Patema: Beginning of the Day,Patema Inverted: Beginning of the Day,サカサマのパテマ Beginning of the Day,https://anilist.co/anime/13429
only_in_tayo6,13655,Little Busters!,Little Busters!,リトルバスターズ!,https://anilist.co/anime/13655
only_in_tayo6,13663,To LOVE-Ru Darkness,To Love Ru Darkness,To LOVEる -とらぶる- ダークネス,https://anilist.co/anime/13663
only_in_tayo6,13939,Accel World EX,,アクセル・ワールド EX,https://anilist.co/anime/13939
only_in_tayo6,14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai L(゜□゜)」,Haganai: Add-on Disc,僕は友達が少ない リレー小説は結末が半端ないL(゜□゜)」,https://anilist.co/anime/14027
only_in_tayo6,14075,Zetsuen no Tempest,Blast of Tempest,絶園のテンペスト,https://anilist.co/anime/14075
only_in_tayo6,14199,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne!,OniAi,お兄ちゃんだけど愛さえあれば関係ないよねっ,https://anilist.co/anime/14199
only_in_tayo6,14345,BTOOOM!,BTOOOM!,BTOOOM！,https://anilist.co/anime/14345
only_in_tayo6,14719,JoJo no Kimyou na Bouken (TV),JoJo's Bizarre Adventure (TV),ジョジョの奇妙な冒険 (TV),https://anilist.co/anime/14719
only_in_tayo6,14967,Boku wa Tomodachi ga Sukunai NEXT,Haganai NEXT,僕は友達が少ない NEXT,https://anilist.co/anime/14967
only_in_tayo6,15117,Kami nomi zo Shiru Sekai: Tenri-hen,The World God Only Knows: Tenri Arc,神のみぞ知るセカイ 天理篇,https://anilist.co/anime/15117
only_in_tayo6,15225,Hentai Ouji to Warawanai Neko.,Hentai Prince & the Stony Cat,変態王子と笑わない猫。,https://anilist.co/anime/15225
only_in_tayo6,15379,Kotoura-san,The Troubled Life of Miss Kotoura,琴浦さん,https://anilist.co/anime/15379
only_in_tayo6,16067,Nagi no Asukara,A Lull in the Sea (Nagi-Asu: Nagi no Asukara),凪のあすから,https://anilist.co/anime/16067
only_in_tayo6,16668,Kakumeiki Valvrave,Valvrave the Liberator,革命機ヴァルヴレイヴ,https://anilist.co/anime/16668
only_in_tayo6,16706,Kami nomi zo Shiru Sekai: Megami-hen,The World God Only Knows: Goddesses,神のみぞ知るセカイ 女神篇,https://anilist.co/anime/16706
only_in_tayo6,16894,Kuroko no Basket 2nd SEASON,Kuroko's Basketball 2,黒子のバスケ 2nd SEASON,https://anilist.co/anime/16894
only_in_tayo6,16918,Gin no Saji,Silver Spoon,銀の匙,https://anilist.co/anime/16918
only_in_tayo6,16934,Chuunibyou demo Koi ga Shitai!: Kirameki no… Slapstick Noel,"Love, Chunibyo & Other Delusions: Glimmering...Explosive Festival (Slapstick Noel)",中二病でも恋がしたい! 煌めきの... 聖爆誕祭（スラップステック・ノエル）,https://anilist.co/anime/16934
only_in_tayo6,17641,Date A Live: DATE TO DATE,Date A Live: Date to Date,デート・ア・ライブ DATE TO DATE,https://anilist.co/anime/17641
only_in_tayo6,17827,Daitoshokan no Hitsujikai,A Good Librarian Like a Good Shepherd,大図書館の羊飼い,https://anilist.co/anime/17827
only_in_tayo6,17895,Golden Time,Golden Time,ゴールデンタイム,https://anilist.co/anime/17895
only_in_tayo6,18095,Nourin,No-Rin,のうりん,https://anilist.co/anime/18095
only_in_tayo6,18153,Kyoukai no Kanata,Beyond the Boundary,境界の彼方,https://anilist.co/anime/18153
only_in_tayo6,18179,Yowamushi Pedal,,弱虫ペダル,https://anilist.co/anime/18179
only_in_tayo6,18195,Little Busters!: Refrain,Little Busters! Refrain,リトルバスターズ! ~Refrain~,https://anilist.co/anime/18195
only_in_tayo6,18245,WHITE ALBUM 2,White Album 2,WHITE ALBUM 2,https://anilist.co/anime/18245
only_in_tayo6,18295,Kakumeiki Valvrave 2,Valvrave the Liberator 2,革命機ヴァルヴレイヴ 2,https://anilist.co/anime/18295
only_in_tayo6,18441,Blood Lad: Wagahai wa Neko de wa Nai,,ブラッドラッド 我輩は猫ではない,https://anilist.co/anime/18441
only_in_tayo6,18507,Free!,Free! -Iwatobi Swim Club-,Free!,https://anilist.co/anime/18507
only_in_tayo6,18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"I Couldn’t Become a Hero, So I Reluctantly Decided to Get a Job.",勇者になれなかった俺はしぶしぶ就職を決意しました。,https://anilist.co/anime/18677
only_in_tayo6,18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,,這いよれ！ニャル子さん　やさしい敵の仕留め方,https://anilist.co/anime/18713
only_in_tayo6,18753,Yahari Ore no Seishun Love Come wa Machigatteiru.: Kochira to Shite mo Karera Kanojora no Yukusue ni Sachi Ookaran Koto wo Negawazaru wo Enai.,My Teen Romantic Comedy SNAFU OVA,やはり俺の青春ラブコメはまちがっている。「こちらとしても彼ら彼女らの行く末に幸多からんことを願わざるを得ない。」,https://anilist.co/anime/18753
only_in_tayo6,18857,Ore no Imouto ga Konna ni Kawaii Wake ga Nai. (ONA),Oreimo 2 (ONA),俺の妹がこんなに可愛いわけがない。,https://anilist.co/anime/18857
only_in_tayo6,19199,Tokyo ESP,Tokyo ESP,東京ESP,https://anilist.co/anime/19199
only_in_tayo6,19363,Gin no Saji 2,Silver Spoon Season 2,銀の匙 2,https://anilist.co/anime/19363
only_in_tayo6,19369,Outbreak Company,Outbreak Company,アウトブレイク・カンパニー,https://anilist.co/anime/19369
only_in_tayo6,19685,Kanojo ga Flag wo Oraretara,If Her Flag Breaks,彼女がフラグをおられたら,https://anilist.co/anime/19685
only_in_tayo6,20031,D-Frag!,,ディーふらぐ!,https://anilist.co/anime/20031
only_in_tayo6,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,,IS＜インフィニット・ストラトス＞2  ロングバケーション 一夏（ひとなつ）の想いで,https://anilist.co/anime/20045
only_in_tayo6,20451,Machine-Doll wa Kizutsukanai OVA,Unbreakable Machine-Doll OVA,機巧少女は傷つかない OVA,https://anilist.co/anime/20451
only_in_tayo6,20464,Haikyuu!!,HAIKYU!!,ハイキュー!!,https://anilist.co/anime/20464
only_in_tayo6,20474,JoJo no Kimyou na Bouken: Stardust Crusaders,JoJo's Bizarre Adventure: Stardust Crusaders,ジョジョの奇妙な冒険 スターダストクルセイダース,https://anilist.co/anime/20474
only_in_tayo6,20503,Witch Craft Works,Witch Craft Works,ウィッチクラフトワークス,https://anilist.co/anime/20503
only_in_tayo6,20517,Gochuumon wa Usagi desu ka?,Is the Order a Rabbit?,ご注文はうさぎですか？,https://anilist.co/anime/20517
only_in_tayo6,20537,Mangaka-san to Assistant-san to THE ANIMATION,The Comic Artist & His Assistants,マンガ家さんとアシスタントさんと THE ANIMATION,https://anilist.co/anime/20537
only_in_tayo6,20556,Ryuugajou Nanana no Maizoukin,Nanana's Buried Treasure,龍ヶ嬢七々々の埋蔵金,https://anilist.co/anime/20556
only_in_tayo6,20571,IS: Infinite Stratos - World Purge-hen,,IS〈インフィニット・ストラトス〉ワールド・パージ編,https://anilist.co/anime/20571
only_in_tayo6,20583,Rail Wars!,Rail Wars!,レールウォーズ,https://anilist.co/anime/20583
only_in_tayo6,20614,Free!: Eternal Summer,Free! -Eternal Summer-,Free!-Eternal Summer-,https://anilist.co/anime/20614
only_in_tayo6,20626,FAIRY TAIL (2014),Fairy Tail Series 2,FAIRY TAIL (2014),https://anilist.co/anime/20626
only_in_tayo6,20629,Terra Formars,Terra Formars,テラフォーマーズ,https://anilist.co/anime/20629
only_in_tayo6,20657,Saenai Heroine no Sodatekata,Saekano: How to Raise a Boring Girlfriend,冴えない彼女の育てかた,https://anilist.co/anime/20657
only_in_tayo6,20668,Gekkan Shoujo Nozaki-kun,Monthly Girls' Nozaki-kun,月刊少女野崎くん,https://anilist.co/anime/20668
only_in_tayo6,20721,Kurage no Shokudou,,クラゲの食堂,https://anilist.co/anime/20721
only_in_tayo6,20722,Barakamon,Barakamon,ばらかもん,https://anilist.co/anime/20722
only_in_tayo6,20723,Yowamushi Pedal: GRANDE ROAD,Yowamushi Pedal: Grande Road,弱虫ペダルGRANDE ROAD,https://anilist.co/anime/20723
only_in_tayo6,20725,Kuroko no Basket 3rd SEASON,Kuroko's Basketball 3,黒子のバスケ 3rd SEASON,https://anilist.co/anime/20725
only_in_tayo6,20733,Haiyore! Nyaruko-san W OVA,,這いよれ！ニャル子さん W OVA,https://anilist.co/anime/20733
only_in_tayo6,20746,Isuca,Isuca,イスカ,https://anilist.co/anime/20746
only_in_tayo6,20767,Date A Live II: Kurumi Star Festival,,デート・ア・ライブ II 狂三スターフェスティバル,https://anilist.co/anime/20767
only_in_tayo6,20789,Nanatsu no Taizai,The Seven Deadly Sins,七つの大罪,https://anilist.co/anime/20789
only_in_tayo6,20791,Fate/stay night [Heaven's Feel] I. presage flower,Fate/stay night [Heaven's Feel] I. presage flower,Fate/stay night[Heaven's Feel] Ⅰ.presage flower,https://anilist.co/anime/20791
only_in_tayo6,20800,Yuuki Yuuna wa Yuusha de Aru,Yuki Yuna is a Hero,結城友奈は勇者である,https://anilist.co/anime/20800
only_in_tayo6,20807,Prison School,Prison School,監獄学園〈プリズンスクール〉,https://anilist.co/anime/20807
only_in_tayo6,20812,SHIROBAKO,SHIROBAKO,SHIROBAKO,https://anilist.co/anime/20812
only_in_tayo6,20824,Haiyore! Nyaruko-san F,Nyaruko-san: Another Crawling Chaos F,這いよれ！ニャル子さん F,https://anilist.co/anime/20824
only_in_tayo6,20826,Seitokai Yakuindomo＊ OVA,Seitokai Yakuindomo Season 2 OVA,生徒会役員共＊ OVA,https://anilist.co/anime/20826
only_in_tayo6,20889,Chuunibyou demo Koi ga Shitai! Ren: Saisei no... Jaou Shingan Mokushiroku,"Love, Chunibyo & Other Delusions - Heart Throb -: The Rikka Wars/ Apocalypse of the Wicked Lord Shingan Reborn",中二病でも恋がしたい！戀 再生の･･･邪王真眼黙示録,https://anilist.co/anime/20889
only_in_tayo6,20901,Anime de Wakaru Shinryounaika,Comical Psychosomatic Medicine,アニメで分かる心療内科,https://anilist.co/anime/20901
only_in_tayo6,20907,Steins;Gate: Soumei Eichi no Cognitive Computing,,Steins;Gate 聡明叡智のコグニティブ・コンピューティング,https://anilist.co/anime/20907
only_in_tayo6,20912,Hibike! Euphonium,Sound! Euphonium,響け！ユーフォニアム,https://anilist.co/anime/20912
only_in_tayo6,20931,Death Parade,Death Parade,デス・パレード,https://anilist.co/anime/20931
only_in_tayo6,20951,Joukamachi no Dandelion,Castle Town Dandelion,城下町のダンデライオン,https://anilist.co/anime/20951
only_in_tayo6,20963,Kyoukai no Kanata: I'LL BE HERE - Mirai-hen,Beyond the Boundary -I'LL BE HERE-: Future,劇場版 境界の彼方 I'LL BE HERE 未来篇,https://anilist.co/anime/20963
only_in_tayo6,20984,Okusama ga Seitokaichou!,My Wife is the Student Council President,おくさまが生徒会長!,https://anilist.co/anime/20984
only_in_tayo6,20992,Haikyuu!! 2nd Season,HAIKYU!! 2nd Season,ハイキュー!! セカンドシーズン,https://anilist.co/anime/20992
only_in_tayo6,20995,To LOVE-Ru Darkness 2nd,To Love Ru Darkness 2,To LOVEる -とらぶる- ダークネス2nd,https://anilist.co/anime/20995
only_in_tayo6,21031,Taboo Tattoo,,タブー・タトゥー,https://anilist.co/anime/21031
only_in_tayo6,21038,Ushio to Tora (TV),Ushio and Tora (TV),うしおととら (TV),https://anilist.co/anime/21038
only_in_tayo6,21049,ReLIFE,ReLIFE,ReLIFE,https://anilist.co/anime/21049
only_in_tayo6,21059,Danchigai,Danchigai,だんちがい,https://anilist.co/anime/21059
only_in_tayo6,21077,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Amagi Brilliant Park: No Time to Take It Easy!,甘城ブリリアントパーク 「のんびりしている暇がない!」,https://anilist.co/anime/21077
only_in_tayo6,21093,Monster Musume no Iru Nichijou,Monster Musume: Everyday Life With Monster Girls,モンスター娘のいる日常,https://anilist.co/anime/21093
only_in_tayo6,21114,Yowamushi Pedal (Movie),Yowamushi Pedal: The Movie,弱虫ペダル (劇場版),https://anilist.co/anime/21114
only_in_tayo6,21120,Haikyuu!!: Owari to Hajimari,Haikyu!! the Movie: The End and the Beginning,ハイキュー!! 終わりと始まり,https://anilist.co/anime/21120
only_in_tayo6,21158,High☆Speed!: Free! Starting Days,High Speed! -Free! Starting Days-,映画ハイ☆スピード！ -Free! Starting Days-,https://anilist.co/anime/21158
only_in_tayo6,21180,Saenai Heroine no Sodatekata ♭,Saekano: How to Raise a Boring Girlfriend ♭,冴えない彼女の育てかた ♭,https://anilist.co/anime/21180
only_in_tayo6,21196,Koutetsujou no Kabaneri,Kabaneri of the Iron Fortress,甲鉄城のカバネリ,https://anilist.co/anime/21196
only_in_tayo6,21208,Yankee-kun na Yamada-kun to Megane-chan to Majo,,ヤンキー君な山田くんとメガネちゃんと魔女,https://anilist.co/anime/21208
only_in_tayo6,21209,Shinmai Maou no Testament: Loli Ero Succubus Maria no Characommentary Tsuki Hizou Eizou,The Testament of Sister New Devil Loli Ero Succubus Maria no Characommentary Tsuki Hizou Eizou,新妹魔王の契約者〈テスタメント〉ロリエロサキュバス万理亜のキャラコメンタリー付き秘蔵映像,https://anilist.co/anime/21209
only_in_tayo6,21241,Ushio to Tora 2 (TV),Ushio and Tora 2 (TV),うしおととら 2 (TV),https://anilist.co/anime/21241
only_in_tayo6,21244,Haikyuu!!: Shousha to Haisha,Haikyuu!! the Movie: The Winner and the Loser,ハイキュー!! 勝者と敗者,https://anilist.co/anime/21244
only_in_tayo6,21247,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,"The Testament of Sister New Devil: Tojo Basara's Hard, Sweet Daily Life",新妹魔王の契約者 東城刃更のハードスウィートな日常,https://anilist.co/anime/21247
only_in_tayo6,21268,Kidou Senshi Gundam: Tekketsu no Orphans,Mobile Suit GUNDAM Iron Blooded Orphans,機動戦士ガンダム 鉄血のオルフェンズ,https://anilist.co/anime/21268
only_in_tayo6,21290,Netoge no Yome wa Onnanoko ja Nai to Omotta?,And you thought there is never a girl online?,ネトゲの嫁は女の子じゃないと思った?,https://anilist.co/anime/21290
only_in_tayo6,21296,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,I've Always Liked You,ずっと前から好きでした。～告白実行委員会～,https://anilist.co/anime/21296
only_in_tayo6,21327,Himouto! Umaru-chan OVA,,干物妹！うまるちゃん OVA,https://anilist.co/anime/21327
only_in_tayo6,21328,Himouto! Umaru-chanS,,ひもうと! うまるちゃんS,https://anilist.co/anime/21328
only_in_tayo6,21330,Prince of Stride: Alternative,Prince of Stride: Alternative,プリンス・オブ・ストライド オルタナティブ,https://anilist.co/anime/21330
only_in_tayo6,21365,Dagashi Kashi,,だがしかし,https://anilist.co/anime/21365
